frame,id,x,y
97,9,3353,1889
97,10,2646,1364
97,13,3392,615
97,16,3314,138
97,19,3611,2105
97,20,3388,2076
97,21,1623,2106
97,29,480,446
97,31,2098,1012
97,32,2089,817
97,34,1823,588
97,36,1603,540
97,39,1622,703
97,40,2334,1077
97,50,925,1561
97,52,2315,874
97,53,3136,323
97,57,1908,963
97,59,1802,528
97,61,1324,633
97,65,1553,348
97,69,1475,142
97,70,1648,1731
97,72,1573,2098
97,73,3526,1015
98,1,2711,1593
98,2,3079,1916
98,3,3390,392
98,4,3209,612
98,5,3227,391
98,6,2883,1443
98,7,2540,1125
98,8,1772,1564
98,9,3361,1896
98,10,2653,1372
98,13,3393,615
98,16,3314,139
98,19,3617,2110
98,20,3397,2080
98,21,1620,2112
98,29,472,440
98,31,2105,1021
98,32,2094,822
98,34,1828,593
98,36,1609,546
98,39,1627,707
98,40,2342,1083
98,50,928,1552
98,52,2321,879
98,53,3136,323
98,57,1913,969
98,59,1804,535
98,61,1324,632
98,65,1558,352
98,69,1481,147
98,70,1647,1734
98,72,1569,2101
98,73,3526,1015
99,1,2718,1600
99,2,3084,1921
99,3,3390,392
99,4,3209,612
99,5,3227,392
99,6,2888,1448
99,7,2545,1131
99,8,1770,1571
99,9,3369,1902
99,10,2657,1378
99,13,3393,614
99,16,3314,139
99,19,3624,2114
99,20,3404,2081
99,21,1617,2118
99,29,464,435
99,31,2111,1027
99,32,2101,827
99,34,1835,597
99,36,1616,551
99,39,1633,711
99,40,2348,1088
99,50,931,1543
99,52,2328,882
99,53,3136,323
99,57,1916,972
99,59,1883,486
99,61,1324,631
99,65,1563,357
99,69,1487,152
99,70,1646,1738
99,72,1571,2102
99,73,3526,1016
100,1,2725,1608
100,2,3092,1928
100,3,3390,393
100,4,3208,612
100,5,3227,392
100,6,2894,1453
100,7,2549,1135
100,8,1769,1576
100,9,3375,1910
100,10,2665,1384
100,13,3393,615
100,16,3314,139
100,19,3631,2120
100,20,3411,2086
100,21,1614,2123
100,29,456,429
100,31,2120,1036
100,32,2106,830
100,34,1841,599
100,36,1623,557
100,39,1638,715
100,40,2353,1094
100,50,934,1535
100,52,2334,891
100,53,3136,323
100,57,1922,977
100,59,1884,491
100,61,1324,629
100,65,1569,361
100,69,1490,154
100,70,1645,1741
100,72,1570,2105
100,73,3525,1016
100,83,3525,1799
101,1,2745,1617
101,2,3100,1946
101,3,3390,393
101,4,3209,612
101,5,3226,392
101,6,2901,1459
101,7,2553,1139
101,8,1768,1580
101,9,3381,1915
101,10,2671,1390
101,13,3393,614
101,16,3314,139
101,19,3638,2125
101,20,3418,2091
101,21,1611,2129
101,29,449,423
101,31,2127,1045
101,32,2109,839
101,34,1844,603
101,36,1629,562
101,39,1644,719
101,40,2359,1100
101,50,937,1525
101,52,2339,898
101,53,3136,323
101,57,1927,980
101,59,1893,494
101,61,1324,628
101,65,1574,366
101,69,1496,156
101,70,1644,1740
101,72,1571,2110
101,73,3525,1016
101,83,3533,1809
102,1,2756,1629
102,2,3108,1954
102,3,3390,393
102,4,3209,612
102,5,3226,391
102,6,2906,1463
102,7,2560,1145
102,8,1767,1588
102,9,3388,1921
102,10,2678,1396
102,13,3393,615
102,16,3314,139
102,19,3644,2129
102,20,3424,2096
102,21,1608,2135
102,29,441,417
102,31,2135,1053
102,32,2115,844
102,34,1848,609
102,36,1635,568
102,39,1649,723
102,40,2366,1107
102,50,939,1516
102,52,2344,904
102,53,3136,323
102,57,1931,987
102,59,1896,498
102,61,1325,627
102,65,1580,370
102,69,1504,161
102,70,1643,1743
102,72,1567,2114
102,73,3525,1016
102,83,3542,1817
103,1,2764,1637
103,2,3119,1963
103,3,3390,393
103,4,3209,613
103,5,3227,391
103,6,2911,1469
103,7,2566,1151
103,8,1765,1590
103,9,3395,1929
103,10,2684,1401
103,13,3393,615
103,16,3314,139
103,19,3651,2135
103,20,3431,2101
103,21,1605,2141
103,31,2144,1061
103,32,2126,853
103,34,1851,613
103,36,1642,573
103,39,1655,727
103,40,2372,1113
103,50,934,1509
103,52,2350,910
103,53,3136,323
103,57,1935,992
103,59,1901,502
103,65,1585,374
103,69,1510,168
103,70,1642,1746
103,72,1562,2118
103,73,3525,1016
103,83,3549,1823
104,1,2771,1644
104,2,3128,1971
104,3,3390,394
104,4,3209,612
104,5,3226,392
104,6,2916,1475
104,7,2572,1156
104,8,1764,1595
104,9,3402,1935
104,10,2690,1408
104,13,3392,615
104,16,3313,139
104,19,3658,2140
104,20,3438,2106
104,21,1602,2146
104,31,2151,1069
104,32,2134,861
104,34,1860,620
104,36,1648,579
104,39,1660,731
104,40,2377,1119
104,50,936,1501
104,52,2356,916
104,53,3136,323
104,57,1940,996
104,59,1907,506
104,65,1590,379
104,69,1516,174
104,70,1641,1748
104,72,1558,2124
104,73,3525,1016
104,83,3557,1832
105,1,2779,1652
105,2,3136,1982
105,3,3390,393
105,4,3209,612
105,5,3227,392
105,6,2922,1482
105,7,2577,1161
105,8,1765,1596
105,9,3410,1940
105,10,2697,1413
105,13,3392,614
105,16,3314,139
105,19,3665,2145
105,20,3445,2111
105,21,1599,2152
105,31,2159,1077
105,32,2140,867
105,34,1866,629
105,36,1655,584
105,39,1665,735
105,40,2382,1125
105,50,937,1492
105,52,2359,919
105,53,3136,323
105,57,1944,1001
105,59,1910,512
105,65,1596,384
105,69,1522,179
105,70,1639,1751
105,72,1555,2127
105,73,3527,1015
105,83,3566,1841
106,1,2787,1660
106,2,3145,1989
106,3,3390,394
106,4,3209,612
106,5,3226,393
106,6,2928,1485
106,7,2583,1166
106,8,1764,1600
106,9,3417,1946
106,10,2703,1420
106,13,3392,614
106,16,3314,139
106,19,3672,2150
106,20,3452,2116
106,21,1596,2158
106,31,2168,1085
106,32,2144,870
106,34,1872,634
106,36,1661,590
106,39,1671,739
106,40,2388,1130
106,50,939,1483
106,52,2363,923
106,53,3136,323
106,57,1949,1006
106,59,1913,516
106,65,1601,388
106,69,1528,186
106,70,1638,1754
106,72,1552,2131
106,73,3527,1015
106,83,3573,1848
107,1,2795,1667
107,2,3153,1998
107,3,3390,394
107,4,3210,612
107,5,3226,393
107,6,2934,1492
107,7,2588,1171
107,8,1764,1604
107,9,3424,1952
107,10,2709,1425
107,13,3392,615
107,16,3314,138
107,19,3678,2155
107,20,3459,2121
107,21,1593,2163
107,31,2175,1095
107,32,2150,874
107,34,1878,642
107,36,1668,595
107,39,1676,743
107,40,2394,1137
107,50,941,1472
107,52,2370,927
107,53,3136,323
107,57,1955,1009
107,59,1917,521
107,65,1607,392
107,69,1533,193
107,70,1637,1757
107,72,1548,2135
107,73,3527,1016
107,83,3582,1857
107,85,3450,2106
108,1,2803,1675
108,2,3160,2007
108,3,3390,394
108,4,3210,612
108,5,3226,393
108,6,2940,1498
108,7,2593,1177
108,8,1762,1607
108,9,3429,1966
108,10,2715,1431
108,13,3391,615
108,16,3315,138
108,19,3685,2160
108,20,3466,2126
108,21,1590,2169
108,31,2184,1103
108,32,2155,884
108,34,1883,646
108,36,1674,601
108,39,1682,747
108,40,2400,1142
108,50,941,1463
108,52,2378,930
108,53,3136,323
108,57,1962,1013
108,59,1928,525
108,65,1612,397
108,69,1538,196
108,70,1636,1759
108,72,1545,2139
108,73,3527,1016
108,83,3589,1865
108,85,3453,2108
109,1,2811,1683
109,2,3168,2012
109,3,3390,393
109,4,3210,612
109,5,3226,393
109,6,2945,1503
109,7,2598,1182
109,8,1762,1610
109,9,3438,1970
109,10,2722,1437
109,13,3391,615
109,16,3315,138
109,19,3692,2165
109,20,3473,2131
109,21,1587,2174
109,31,2194,1111
109,32,2160,894
109,34,1889,650
109,36,1666,594
109,39,1687,751
109,40,2407,1148
109,50,939,1455
109,52,2383,936
109,53,3136,323
109,57,1966,1016
109,59,1937,532
109,65,1618,401
109,69,1543,202
109,70,1636,1772
109,72,1542,2143
109,73,3527,1016
109,83,3597,1873
109,85,3458,2111
109,88,1358,194
110,1,2819,1690
110,2,3176,2017
110,3,3390,393
110,4,3210,612
110,5,3226,393
110,6,2952,1510
110,7,2603,1187
110,8,1759,1617
110,9,3445,1976
110,10,2727,1442
110,13,3390,615
110,16,3315,138
110,19,3699,2170
110,20,3480,2137
110,21,1584,2180
110,31,2202,1118
110,32,2166,899
110,34,1894,652
110,36,1672,599
110,39,1693,755
110,40,2414,1154
110,50,939,1443
110,52,2388,943
110,53,3136,323
110,57,1971,1021
110,59,1943,537
110,65,1623,406
110,69,1549,207
110,70,1635,1776
110,72,1538,2146
110,73,3527,1016
110,83,3604,1881
110,85,3463,2114
110,88,1366,200
111,1,2827,1698
111,2,3185,2025
111,3,3390,392
111,4,3210,612
111,5,3226,393
111,6,2957,1514
111,7,2608,1193
111,8,1759,1618
111,9,3452,1983
111,10,2732,1446
111,13,3390,615
111,16,3315,138
111,19,3705,2175
111,20,3486,2141
111,21,1581,2186
111,31,2209,1125
111,32,2173,905
111,34,1902,653
111,36,1677,604
111,39,1698,759
111,40,2418,1160
111,50,941,1435
111,52,2394,946
111,53,3136,324
111,57,1977,1026
111,59,1949,542
111,65,1628,410
111,69,1555,210
111,70,1634,1779
111,72,1535,2150
111,73,3527,1016
111,83,3612,1888
111,85,3469,2117
111,88,1371,208
111,94,1249,259
112,1,2835,1706
112,2,3192,2030
112,3,3390,393
112,4,3209,612
112,5,3225,394
112,6,2964,1520
112,7,2613,1198
112,8,1758,1622
112,9,3460,1988
112,10,2737,1450
112,13,3391,615
112,16,3315,138
112,19,3712,2180
112,20,3494,2147
112,21,1578,2191
112,31,2217,1132
112,32,2179,911
112,34,1904,659
112,36,1683,608
112,39,1704,763
112,40,2422,1165
112,50,943,1426
112,52,2403,950
112,53,3136,324
112,57,1981,1030
112,59,1955,548
112,65,1634,415
112,69,1560,214
112,70,1634,1780
112,72,1532,2154
112,73,3527,1016
112,83,3618,1899
112,85,3470,2120
112,88,1378,213
112,94,1256,263
113,1,2843,1713
113,2,3207,2049
113,3,3390,393
113,4,3209,613
113,5,3225,394
113,6,2971,1527
113,7,2619,1204
113,8,1757,1626
113,9,3467,1993
113,10,2743,1455
113,13,3391,615
113,16,3315,138
113,19,3719,2185
113,20,3500,2151
113,21,1575,2197
113,31,2224,1143
113,32,2188,915
113,34,1908,666
113,36,1689,613
113,39,1709,767
113,40,2428,1170
113,50,943,1419
113,52,2409,959
113,53,3136,324
113,57,1986,1035
113,59,1960,553
113,65,1639,419
113,69,1565,220
113,70,1634,1782
113,72,1528,2158
113,73,3527,1016
113,83,3627,1910
113,85,3474,2123
113,88,1382,219
113,94,1262,268
114,1,2851,1721
114,2,3216,2058
114,3,3390,393
114,4,3209,613
114,5,3225,394
114,6,2979,1533
114,7,2624,1208
114,8,1756,1631
114,9,3476,2000
114,10,2749,1461
114,13,3391,615
114,16,3315,138
114,19,3726,2190
114,20,3507,2157
114,31,2232,1152
114,32,2196,919
114,34,1916,672
114,36,1694,618
114,39,1714,771
114,40,2436,1177
114,50,946,1412
114,52,2413,961
114,53,3136,324
114,57,1990,1041
114,59,1966,559
114,65,1661,437
114,69,1570,224
114,70,1633,1786
114,72,1525,2162
114,73,3527,1016
114,83,3635,1918
114,85,3478,2125
114,88,1391,225
114,94,1267,274
115,1,2859,1729
115,2,3225,2064
115,3,3391,392
115,4,3212,611
115,5,3225,394
115,6,2984,1535
115,7,2630,1213
115,8,1756,1633
115,9,3483,2010
115,10,2754,1465
115,13,3392,615
115,16,3315,138
115,19,3732,2195
115,20,3514,2162
115,31,2243,1160
115,32,2202,924
115,34,1923,678
115,36,1700,622
115,40,2443,1182
115,50,944,1399
115,52,2418,968
115,53,3136,324
115,57,1995,1045
115,59,1971,564
115,65,1663,443
115,69,1574,231
115,70,1632,1789
115,72,1522,2165
115,73,3527,1016
115,83,3642,1926
115,85,3482,2128
115,88,1397,228
115,94,1272,280
116,1,2867,1737
116,2,3232,2069
116,3,3391,392
116,4,3211,612
116,5,3225,393
116,6,2992,1541
116,7,2636,1217
116,8,1755,1637
116,9,3488,2012
116,10,2760,1469
116,13,3392,615
116,16,3315,138
116,19,3739,2200
116,20,3521,2167
116,31,2249,1168
116,32,2208,930
116,34,1929,685
116,36,1706,627
116,40,2448,1189
116,50,943,1388
116,52,2424,973
116,53,3136,324
116,57,2001,1048
116,59,1978,571
116,65,1664,447
116,69,1580,233
116,70,1631,1792
116,72,1519,2169
116,73,3528,1016
116,83,3650,1935
116,85,3486,2131
116,88,1404,232
116,94,1278,286
117,1,2880,1738
117,2,3232,2071
117,3,3391,391
117,4,3211,612
117,5,3225,393
117,6,2997,1552
117,7,2642,1223
117,8,1754,1641
117,9,3497,2021
117,10,2766,1474
117,13,3391,615
117,16,3314,138
117,19,3746,2205
117,20,3528,2172
117,31,2255,1175
117,32,2214,937
117,34,1932,690
117,36,1711,632
117,40,2455,1195
117,50,944,1379
117,52,2430,978
117,53,3136,324
117,57,2005,1052
117,59,1982,575
117,65,1668,449
117,69,1583,235
117,70,1631,1795
117,72,1515,2173
117,73,3529,1016
117,83,3658,1943
117,85,3490,2133
117,88,1409,238
117,94,1285,291
118,1,2887,1744
118,2,3235,2074
118,3,3390,391
118,4,3212,611
118,5,3226,392
118,6,3003,1560
118,7,2647,1228
118,8,1754,1645
118,9,3504,2028
118,10,2771,1479
118,13,3391,615
118,16,3314,138
118,19,3753,2210
118,20,3535,2177
118,31,2263,1183
118,32,2220,944
118,34,1939,694
118,36,1715,640
118,40,2461,1200
118,50,945,1370
118,52,2435,983
118,53,3136,324
118,57,2010,1057
118,59,1990,578
118,65,1673,453
118,69,1587,239
118,70,1630,1798
118,72,1512,2177
118,73,3529,1016
118,83,3665,1951
118,85,3494,2136
118,88,1418,247
118,94,1292,298
119,1,2897,1750
119,2,3243,2081
119,3,3391,391
119,4,3213,611
119,5,3226,392
119,6,3007,1563
119,7,2654,1235
119,8,1753,1646
119,9,3511,2035
119,10,2777,1484
119,13,3392,615
119,16,3314,139
119,19,3760,2215
119,20,3542,2182
119,31,2270,1192
119,32,2226,950
119,34,1942,700
119,36,1720,646
119,40,2468,1206
119,50,946,1361
119,52,2441,989
119,53,3136,324
119,57,2016,1061
119,59,1994,584
119,65,1677,457
119,69,1591,244
119,70,1629,1802
119,72,1509,2180
119,73,3529,1016
119,83,3673,1960
119,85,3498,2138
119,88,1426,252
119,94,1298,303
120,1,2905,1758
120,2,3249,2088
120,3,3391,391
120,4,3213,610
120,5,3227,392
120,6,3011,1565
120,7,2659,1241
120,8,1752,1649
120,9,3511,2041
120,10,2783,1490
120,13,3393,614
120,16,3313,139
120,19,3766,2220
120,20,3549,2187
120,31,2279,1200
120,32,2234,956
120,34,1949,704
120,36,1727,652
120,40,2473,1212
120,50,946,1351
120,52,2447,994
120,53,3136,324
120,57,2021,1064
120,59,2000,586
120,65,1682,461
120,69,1597,249
120,70,1628,1805
120,72,1505,2185
120,73,3529,1015
120,83,3680,1968
120,85,3502,2141
120,88,1432,258
120,94,1304,308
120,99,1743,824
121,1,2913,1765
121,2,3253,2094
121,3,3391,391
121,4,3211,612
121,5,3227,393
121,6,3016,1569
121,7,2666,1247
121,8,1752,1652
121,9,3517,2047
121,10,2789,1495
121,13,3394,614
121,16,3313,139
121,19,3773,2225
121,20,3555,2192
121,31,2290,1209
121,32,2239,962
121,34,1954,709
121,36,1732,657
121,40,2479,1219
121,50,944,1347
121,52,2452,999
121,53,3136,324
121,57,2028,1069
121,59,2003,592
121,65,1687,465
121,69,1602,253
121,70,1628,1808
121,72,1502,2188
121,73,3530,1015
121,83,3688,1976
121,85,3506,2144
121,88,1438,263
121,94,1312,312
121,99,1746,829
122,1,2921,1774
122,2,3258,2101
122,3,3391,391
122,4,3212,611
122,5,3227,393
122,6,3021,1573
122,7,2672,1252
122,8,1751,1656
122,9,3523,2054
122,10,2795,1500
122,13,3395,614
122,16,3313,139
122,19,3780,2230
122,20,3563,2197
122,31,2298,1217
122,32,2246,967
122,34,1958,714
122,36,1738,662
122,40,2486,1225
122,50,940,1340
122,52,2457,1012
122,53,3136,324
122,57,2033,1075
122,59,2007,599
122,65,1692,470
122,69,1612,261
122,70,1626,1812
122,72,1499,2192
122,73,3530,1015
122,83,3695,1984
122,85,3510,2147
122,88,1443,269
122,94,1320,318
122,99,1751,834
123,1,2929,1782
123,2,3264,2107
123,3,3391,391
123,4,3211,612
123,5,3227,392
123,6,3027,1577
123,7,2678,1257
123,8,1750,1659
123,9,3530,2060
123,10,2801,1505
123,13,3394,614
123,16,3314,139
123,19,3787,2235
123,20,3569,2202
123,31,2306,1226
123,32,2251,974
123,34,1964,719
123,36,1743,667
123,40,2491,1231
123,50,940,1332
123,52,2463,1018
123,53,3136,324
123,57,2038,1080
123,59,2012,606
123,65,1697,474
123,69,1617,267
123,70,1626,1815
123,72,1495,2196
123,73,3530,1015
123,83,3703,1993
123,85,3514,2149
123,88,1449,274
123,94,1326,325
123,99,1756,840
124,1,2938,1789
124,2,3270,2114
124,3,3391,391
124,4,3210,612
124,5,3226,393
124,6,3032,1581
124,7,2684,1263
124,8,1749,1663
124,9,3556,2073
124,10,2807,1510
124,13,3394,614
124,16,3314,139
124,19,3793,2240
124,20,3576,2207
124,31,2315,1235
124,32,2257,981
124,34,1969,722
124,36,1749,672
124,40,2496,1236
124,50,940,1323
124,52,2468,1024
124,53,3136,324
124,57,2043,1085
124,59,2016,609
124,65,1702,478
124,69,1623,271
124,70,1625,1818
124,72,1492,2199
124,73,3530,1015
124,83,3711,2001
124,85,3518,2152
124,88,1455,279
124,94,1332,332
124,99,1763,847
125,1,2945,1796
125,2,3277,2121
125,3,3391,391
125,4,3210,613
125,5,3226,394
125,6,3037,1585
125,7,2690,1270
125,8,1749,1666
125,9,3565,2079
125,10,2813,1515
125,13,3395,614
125,16,3314,139
125,19,3800,2245
125,20,3583,2212
125,31,2323,1243
125,32,2262,988
125,34,1975,727
125,36,1755,678
125,40,2503,1241
125,50,940,1314
125,52,2474,1030
125,53,3136,324
125,57,2047,1090
125,59,2027,617
125,65,1706,482
125,69,1629,276
125,70,1624,1821
125,72,1489,2203
125,73,3530,1015
125,83,3718,2009
125,85,3521,2155
125,88,1461,285
125,94,1338,338
125,99,1767,851
126,1,2954,1805
126,2,3283,2128
126,3,3391,391
126,4,3210,613
126,5,3226,395
126,6,3042,1591
126,7,2696,1277
126,8,1748,1670
126,9,3573,2083
126,10,2819,1520
126,13,3395,614
126,16,3314,140
126,19,3807,2250
126,20,3590,2217
126,31,2330,1251
126,32,2267,998
126,34,1981,732
126,36,1760,683
126,40,2510,1247
126,50,940,1306
126,52,2479,1035
126,53,3136,324
126,57,2052,1095
126,59,2033,621
126,65,1712,487
126,69,1634,280
126,70,1623,1825
126,72,1485,2207
126,73,3530,1015
126,83,3726,2018
126,85,3526,2158
126,88,1468,290
126,94,1343,345
126,99,1772,856
127,1,2964,1817
127,2,3290,2135
127,3,3391,391
127,4,3210,614
127,5,3226,395
127,6,3051,1598
127,7,2701,1282
127,8,1747,1673
127,9,3578,2087
127,10,2824,1526
127,13,3395,615
127,16,3314,140
127,20,3597,2222
127,31,2340,1259
127,32,2272,1003
127,34,1986,738
127,36,1766,686
127,40,2516,1253
127,50,941,1297
127,52,2489,1040
127,53,3136,324
127,57,2058,1101
127,59,2034,625
127,65,1716,491
127,69,1639,285
127,70,1623,1828
127,72,1482,2211
127,73,3530,1015
127,83,3733,2026
127,85,3529,2160
127,88,1477,295
127,94,1349,350
127,99,1775,862
128,1,2971,1823
128,2,3296,2142
128,3,3391,392
128,4,3210,614
128,5,3225,395
128,6,3058,1603
128,7,2707,1287
128,8,1747,1675
128,9,3587,2090
128,10,2830,1531
128,13,3395,614
128,16,3314,140
128,20,3604,2228
128,31,2348,1267
128,32,2281,1010
128,34,1993,744
128,36,1772,691
128,40,2521,1260
128,50,924,1284
128,52,2493,1045
128,53,3136,324
128,57,2062,1104
128,59,2037,628
128,65,1721,496
128,69,1643,290
128,70,1615,1833
128,72,1479,2215
128,73,3531,1015
128,83,3741,2034
128,85,3533,2163
128,88,1483,300
128,94,1355,355
128,99,1783,866
129,1,2981,1831
129,2,3303,2148
129,3,3391,392
129,4,3210,614
129,5,3226,395
129,6,3064,1608
129,7,2714,1292
129,8,1746,1677
129,9,3593,2093
129,10,2836,1536
129,13,3395,615
129,16,3314,140
129,20,3611,2232
129,31,2356,1276
129,32,2290,1015
129,34,1999,750
129,36,1774,697
129,40,2527,1267
129,50,922,1273
129,52,2498,1048
129,53,3136,324
129,57,2067,1108
129,59,2039,633
129,65,1726,500
129,69,1648,294
129,70,1614,1835
129,72,1476,2218
129,73,3531,1015
129,83,3748,2043
129,85,3537,2165
129,88,1488,307
129,94,1364,359
129,99,1788,870
130,1,2989,1840
130,2,3309,2155
130,3,3391,393
130,4,3210,614
130,5,3226,394
130,6,3071,1614
130,7,2719,1296
130,8,1745,1681
130,9,3601,2099
130,10,2842,1541
130,13,3395,614
130,16,3314,140
130,31,2365,1284
130,32,2297,1019
130,34,2004,756
130,36,1780,702
130,40,2534,1273
130,50,923,1264
130,52,2505,1056
130,53,3136,324
130,57,2073,1113
130,59,2044,637
130,65,1731,505
130,69,1653,299
130,70,1613,1838
130,72,1472,2222
130,73,3531,1015
130,83,3756,2051
130,85,3541,2168
130,88,1497,314
130,94,1370,365
130,99,1795,873
131,1,2997,1847
131,2,3315,2162
131,3,3391,393
131,4,3210,613
131,5,3227,394
131,6,3078,1619
131,7,2725,1300
131,8,1745,1683
131,9,3608,2105
131,10,2848,1546
131,13,3395,615
131,16,3315,140
131,31,2372,1293
131,32,2303,1024
131,34,2010,761
131,36,1785,707
131,40,2540,1278
131,50,922,1259
131,52,2511,1060
131,53,3136,324
131,57,2079,1117
131,59,2050,642
131,65,1736,509
131,69,1658,303
131,70,1612,1841
131,72,1469,2226
131,73,3531,1015
131,83,3763,2059
131,85,3545,2171
131,88,1504,320
131,94,1376,372
131,99,1801,878
132,1,3007,1853
132,2,3322,2168
132,3,3390,393
132,4,3210,613
132,5,3226,394
132,6,3085,1625
132,7,2731,1306
132,8,1744,1687
132,9,3616,2110
132,10,2853,1551
132,13,3395,615
132,16,3315,140
132,31,2382,1302
132,32,2310,1030
132,34,2016,765
132,36,1791,710
132,40,2545,1283
132,50,919,1248
132,52,2517,1066
132,53,3136,324
132,57,2086,1122
132,59,2053,647
132,65,1741,513
132,69,1664,308
132,70,1610,1844
132,72,1466,2230
132,73,3532,1015
132,83,3771,2068
132,85,3549,2173
132,88,1508,324
132,94,1383,378
132,99,1810,885
132,105,1381,377
133,1,3017,1863
133,2,3328,2176
133,3,3390,393
133,4,3211,614
133,5,3228,393
133,6,3094,1631
133,7,2738,1312
133,8,1742,1691
133,9,3624,2116
133,10,2859,1556
133,13,3396,615
133,16,3315,141
133,31,2390,1310
133,32,2317,1036
133,34,2022,770
133,36,1795,712
133,40,2552,1290
133,50,916,1237
133,52,2525,1071
133,57,2091,1126
133,59,2056,652
133,65,1746,518
133,69,1668,310
133,70,1609,1847
133,72,1462,2234
133,73,3532,1015
133,83,3779,2076
133,85,3553,2176
133,88,1514,328
133,94,1389,384
133,99,1814,890
133,105,1385,379
134,1,3026,1871
134,2,3335,2182
134,3,3391,393
134,4,3211,614
134,5,3228,392
134,6,3099,1637
134,7,2743,1318
134,8,1741,1697
134,9,3632,2122
134,10,2865,1562
134,13,3396,616
134,16,3315,141
134,31,2397,1318
134,32,2324,1044
134,34,2028,776
134,36,1801,719
134,40,2557,1295
134,50,915,1227
134,52,2530,1079
134,57,2097,1131
134,59,2061,658
134,65,1751,522
134,69,1675,321
134,70,1608,1851
134,72,1459,2237
134,73,3532,1015
134,83,3786,2084
134,85,3557,2179
134,88,1517,331
134,94,1395,388
134,99,1818,890
134,105,1388,382
134,106,147,1805
135,1,3035,1879
135,2,3341,2189
135,3,3391,393
135,4,3211,614
135,5,3228,392
135,6,3105,1642
135,7,2750,1324
135,8,1741,1701
135,9,3640,2127
135,10,2871,1567
135,13,3396,616
135,16,3315,141
135,31,2407,1326
135,32,2330,1050
135,34,2034,782
135,36,1811,724
135,40,2563,1301
135,50,913,1217
135,52,2537,1087
135,57,2101,1139
135,59,2068,664
135,65,1756,527
135,69,1682,324
135,70,1607,1854
135,73,3532,1015
135,83,3794,2092
135,85,3561,2182
135,88,1525,333
135,94,1401,394
135,99,1827,901
135,105,1392,385
135,106,147,1806
136,1,3043,1887
136,2,3348,2196
136,3,3391,393
136,4,3211,614
136,5,3228,392
136,6,3109,1649
136,7,2757,1332
136,8,1740,1704
136,9,3648,2133
136,10,2877,1572
136,13,3396,616
136,16,3315,140
136,31,2415,1336
136,32,2335,1056
136,34,2039,788
136,36,1817,732
136,40,2569,1308
136,50,910,1213
136,52,2542,1093
136,57,2106,1144
136,59,2072,667
136,65,1761,531
136,69,1687,326
136,70,1605,1857
136,73,3533,1015
136,83,3802,2101
136,85,3565,2184
136,88,1531,339
136,94,1408,401
136,99,1832,905
136,105,1395,388
136,106,147,1806
137,1,3052,1895
137,2,3354,2203
137,3,3391,393
137,4,3210,614
137,5,3228,392
137,6,3114,1654
137,7,2763,1338
137,8,1739,1706
137,9,3655,2139
137,10,2883,1577
137,13,3396,616
137,16,3315,140
137,31,2422,1344
137,32,2342,1061
137,34,2045,795
137,36,1820,733
137,40,2576,1314
137,50,910,1201
137,52,2548,1098
137,57,2111,1147
137,59,2078,671
137,65,1766,536
137,69,1691,338
137,70,1604,1860
137,73,3533,1015
137,83,3809,2110
137,85,3568,2187
137,88,1537,344
137,94,1415,406
137,99,1838,912
137,105,1399,391
137,106,147,1807
138,1,3061,1903
138,2,3360,2209
138,3,3391,393
138,4,3210,614
138,5,3228,392
138,6,3119,1657
138,7,2769,1344
138,8,1738,1709
138,9,3663,2144
138,10,2888,1582
138,13,3395,616
138,16,3315,141
138,31,2431,1351
138,32,2347,1067
138,34,2051,800
138,36,1823,738
138,40,2583,1320
138,50,907,1191
138,52,2553,1103
138,57,2118,1150
138,59,2084,675
138,65,1771,540
138,69,1695,344
138,70,1603,1864
138,73,3533,1015
138,83,3816,2118
138,85,3573,2189
138,88,1541,349
138,94,1421,410
138,99,1843,916
138,105,1402,394
138,106,145,1807
138,108,3140,319
139,1,3070,1911
139,2,3367,2216
139,3,3392,393
139,4,3211,614
139,5,3228,393
139,6,3125,1660
139,7,2774,1349
139,8,1737,1713
139,9,3671,2150
139,10,2894,1587
139,13,3395,615
139,16,3315,141
139,31,2440,1359
139,32,2354,1072
139,34,2056,806
139,36,1827,743
139,40,2588,1326
139,50,902,1184
139,52,2559,1109
139,57,2126,1156
139,59,2089,682
139,65,1776,544
139,69,1703,349
139,70,1602,1867
139,73,3533,1015
139,83,3824,2126
139,85,3576,2192
139,88,1547,355
139,94,1434,417
139,99,1848,924
139,105,1405,397
139,106,146,1806
139,108,3140,319
140,1,3078,1918
140,2,3373,2223
140,3,3392,393
140,4,3210,613
140,5,3228,393
140,6,3132,1665
140,7,2781,1354
140,8,1736,1715
140,9,3678,2156
140,10,2900,1593
140,13,3394,615
140,16,3315,141
140,31,2449,1367
140,32,2359,1081
140,34,2063,811
140,36,1834,750
140,40,2594,1332
140,50,899,1177
140,52,2563,1113
140,57,2131,1160
140,59,2095,686
140,65,1780,548
140,69,1709,353
140,70,1601,1870
140,73,3533,1015
140,83,3832,2135
140,85,3580,2195
140,88,1553,361
140,94,1443,424
140,99,1853,925
140,105,1409,399
140,106,145,1806
140,108,3139,320
140,110,1389,69
141,1,3087,1926
141,2,3380,2230
141,3,3392,393
141,4,3210,613
141,5,3228,392
141,6,3137,1671
141,7,2787,1361
141,8,1736,1719
141,9,3686,2161
141,10,2906,1598
141,13,3395,615
141,16,3315,140
141,31,2458,1375
141,32,2365,1088
141,34,2069,816
141,36,1840,755
141,40,2600,1338
