frame,decision,object,distance,reason,track_id
142,STEER LEFT,car,6.451612486992743,Object in center path,57
142,STEER LEFT,car,6.6666662222222515,Object in center path,59
142,STEER LEFT,car,9.708736921481853,Object in center path,65
142,STEER LEFT,car,6.134968948774911,Object in center path,69
142,BRAKE,car,-11.235956318646778,Object close,85
142,STEER LEFT,car,6.622516117714164,Object in center path,88
142,STEER LEFT,car,6.09756060380728,Object in center path,99
142,STEER LEFT,car,8.547007816495059,Object in center path,105
142,BRAKE,car,3.5087718067097615,Object close,106
142,BRAKE,car,6.369426345896411,Object close,108
142,STEER LEFT,car,7.092198078567512,Object in center path,110
143,BRAKE,car,6.060605693296624,Object close,1
143,BRAKE,car,5.464480575711444,Object close,3
143,BRAKE,car,5.263157617728546,Object close,4
143,BRAKE,car,5.714285387755121,Object close,5
143,BRAKE,car,5.61797721247319,Object close,6
143,BRAKE,car,6.896551248513707,Object close,7
143,STEER LEFT,car,5.434782313327048,Object in center path,8
143,BRAKE,car,4.2194091046662825,Object close,13
143,BRAKE,car,6.134968948774911,Object close,16
143,STEER LEFT,car,5.681817858987621,Object in center path,31
143,STEER LEFT,car,6.8027206256652635,Object in center path,32
143,STEER LEFT,car,6.410255999342564,Object in center path,34
143,STEER LEFT,car,5.813953150351561,Object in center path,36
143,BRAKE,car,5.319148653236773,Object close,40
143,BRAKE,car,4.761904535147403,Object close,50
143,BRAKE,car,5.952380598072583,Object close,52
143,STEER LEFT,car,6.493506071850255,Object in center path,57
143,STEER LEFT,car,6.8027206256652635,Object in center path,59
143,STEER LEFT,car,9.803920607458764,Object in center path,65
143,STEER LEFT,car,6.09756060380728,Object in center path,69
143,STEER LEFT,car,6.493506071850255,Object in center path,88
143,STEER LEFT,car,6.09756060380728,Object in center path,99
143,STEER LEFT,car,8.695651417769442,Object in center path,105
143,BRAKE,car,3.5211266365800484,Object close,106
143,BRAKE,car,6.410255999342564,Object close,108
143,STEER LEFT,car,7.042253025193449,Object in center path,110
144,BRAKE,car,6.134968948774911,Object close,1
144,BRAKE,car,5.464480575711444,Object close,3
144,BRAKE,car,5.263157617728546,Object close,4
144,BRAKE,car,5.747126106487006,Object close,5
144,BRAKE,car,5.555555246913597,Object close,6
144,BRAKE,car,6.756756300219169,Object close,7
144,STEER LEFT,car,5.434782313327048,Object in center path,8
144,BRAKE,car,4.2194091046662825,Object close,13
144,BRAKE,car,6.172839125133387,Object close,16
144,STEER LEFT,car,5.714285387755121,Object in center path,31
144,STEER LEFT,car,6.8027206256652635,Object in center path,32
144,STEER LEFT,car,6.451612486992743,Object in center path,34
144,STEER LEFT,car,5.882352595155729,Object in center path,36
144,BRAKE,car,5.347593296920144,Object close,40
144,BRAKE,car,4.464285514987254,Object close,50
144,BRAKE,car,5.917159413185834,Object close,52
144,STEER LEFT,car,6.493506071850255,Object in center path,57
144,STEER LEFT,car,6.896551248513707,Object in center path,59
144,STEER LEFT,car,9.900989118713948,Object in center path,65
144,STEER LEFT,car,6.060605693296624,Object in center path,69
144,STEER LEFT,car,6.451612486992743,Object in center path,88
144,STEER LEFT,car,6.134968948774911,Object in center path,99
144,STEER LEFT,car,8.695651417769442,Object in center path,105
144,BRAKE,car,3.5211266365800484,Object close,106
144,BRAKE,car,6.451612486992743,Object close,108
144,STEER LEFT,car,6.993006503985559,Object in center path,110
145,BRAKE,car,6.134968948774911,Object close,1
145,BRAKE,car,5.494505192609605,Object close,3
145,BRAKE,car,5.235601820125559,Object close,4
145,BRAKE,car,5.813953150351561,Object close,5
145,BRAKE,car,5.555555246913597,Object close,6
145,BRAKE,car,6.711408945543024,Object close,7
145,STEER LEFT,car,5.434782313327048,Object in center path,8
145,BRAKE,car,4.20168049572771,Object close,13
145,BRAKE,car,6.172839125133387,Object close,16
145,STEER LEFT,car,5.714285387755121,Object in center path,31
145,STEER LEFT,car,6.8027206256652635,Object in center path,32
145,STEER LEFT,car,6.578946935595596,Object in center path,34
145,STEER LEFT,car,5.847952874388721,Object in center path,36
145,BRAKE,car,5.319148653236773,Object close,40
145,BRAKE,car,5.917159413185834,Object close,52
145,STEER LEFT,car,6.451612486992743,Object in center path,57
145,STEER LEFT,car,6.896551248513707,Object in center path,59
145,STEER LEFT,car,9.9999990000001,Object in center path,65
145,STEER LEFT,car,6.024096022644818,Object in center path,69
145,STEER LEFT,car,6.451612486992743,Object in center path,88
145,STEER LEFT,car,6.09756060380728,Object in center path,99
145,STEER LEFT,car,8.84955673897728,Object in center path,105
145,BRAKE,car,3.533568779732552,Object close,106
145,BRAKE,car,6.329113523473827,Object close,108
145,STEER LEFT,car,6.944443962191391,Object in center path,110
146,BRAKE,car,6.134968948774911,Object close,1
146,BRAKE,car,5.464480575711444,Object close,3
146,BRAKE,car,5.263157617728546,Object close,4
146,BRAKE,car,5.847952874388721,Object close,5
146,BRAKE,car,5.555555246913597,Object close,6
146,BRAKE,car,6.711408945543024,Object close,7
146,STEER LEFT,car,5.434782313327048,Object in center path,8
146,BRAKE,car,4.184100243343086,Object close,13
146,BRAKE,car,6.172839125133387,Object close,16
146,BRAKE,car,5.649717194931232,Object close,31
146,STEER LEFT,car,6.8027206256652635,Object in center path,32
146,STEER LEFT,car,6.622516117714164,Object in center path,34
146,STEER LEFT,car,5.847952874388721,Object in center path,36
146,BRAKE,car,5.291005011057936,Object close,40
146,BRAKE,car,4.366812036383754,Object close,50
146,BRAKE,car,5.917159413185834,Object close,52
146,STEER LEFT,car,6.493506071850255,Object in center path,57
146,STEER LEFT,car,6.896551248513707,Object in center path,59
146,STEER LEFT,car,9.9999990000001,Object in center path,65
146,STEER LEFT,car,5.988023593531521,Object in center path,69
146,STEER LEFT,car,6.369426345896411,Object in center path,88
146,STEER LEFT,car,7.246376286494471,Object in center path,94
146,STEER LEFT,car,6.134968948774911,Object in center path,99
146,STEER LEFT,car,9.009008197386649,Object in center path,105
146,BRAKE,car,3.4602074927263846,Object close,106
146,BRAKE,car,6.249999609375024,Object close,108
146,STEER LEFT,car,6.896551248513707,Object in center path,110
147,BRAKE,car,6.172839125133387,Object close,1
147,BRAKE,car,5.494505192609605,Object close,3
147,BRAKE,car,5.263157617728546,Object close,4
147,BRAKE,car,5.847952874388721,Object close,5
147,BRAKE,car,5.524861573212068,Object close,6
147,BRAKE,car,6.711408945543024,Object close,7
147,STEER LEFT,car,5.405405113221345,Object in center path,8
147,BRAKE,car,4.184100243343086,Object close,13
147,BRAKE,car,6.172839125133387,Object close,16
147,BRAKE,car,5.649717194931232,Object close,31
147,STEER LEFT,car,6.8027206256652635,Object in center path,32
147,STEER LEFT,car,6.622516117714164,Object in center path,34
147,STEER LEFT,car,5.747126106487006,Object in center path,36
147,BRAKE,car,5.319148653236773,Object close,40
147,BRAKE,car,5.882352595155729,Object close,52
147,STEER LEFT,car,6.493506071850255,Object in center path,57
147,STEER LEFT,car,6.896551248513707,Object in center path,59
147,STEER LEFT,car,10.101009080706152,Object in center path,65
147,STEER LEFT,car,5.988023593531521,Object in center path,69
147,STEER LEFT,car,6.249999609375024,Object in center path,88
147,STEER LEFT,car,7.299269540199304,Object in center path,94
147,STEER LEFT,car,6.134968948774911,Object in center path,99
147,STEER LEFT,car,9.174311084925588,Object in center path,105
147,BRAKE,car,3.4602074927263846,Object close,106
147,BRAKE,car,6.211179738436041,Object close,108
147,STEER LEFT,car,6.849314599362014,Object in center path,110
148,BRAKE,car,5.882352595155729,Object close,1
148,BRAKE,car,5.494505192609605,Object close,3
148,BRAKE,car,5.235601820125559,Object close,4
148,BRAKE,car,5.780346486685174,Object close,5
148,BRAKE,car,5.524861573212068,Object close,6
148,BRAKE,car,6.711408945543024,Object close,7
148,STEER LEFT,car,5.405405113221345,Object in center path,8
148,BRAKE,car,4.184100243343086,Object close,13
148,BRAKE,car,6.211179738436041,Object close,16
148,BRAKE,car,5.61797721247319,Object close,31
148,STEER LEFT,car,6.711408945543024,Object in center path,32
148,STEER LEFT,car,6.451612486992743,Object in center path,34
148,STEER LEFT,car,5.649717194931232,Object in center path,36
148,BRAKE,car,5.347593296920144,Object close,40
148,BRAKE,car,4.329004141601552,Object close,50
148,BRAKE,car,5.847952874388721,Object close,52
148,STEER LEFT,car,6.369426345896411,Object in center path,57
148,STEER LEFT,car,7.042253025193449,Object in center path,59
148,STEER LEFT,car,10.204080591420347,Object in center path,65
148,STEER LEFT,car,5.952380598072583,Object in center path,69
148,STEER LEFT,car,6.211179738436041,Object in center path,88
148,STEER LEFT,car,7.299269540199304,Object in center path,94
148,STEER LEFT,car,6.329113523473827,Object in center path,99
148,STEER LEFT,car,9.259258401920517,Object in center path,105
148,BRAKE,car,3.4602074927263846,Object close,106
148,BRAKE,car,6.249999609375024,Object close,108
148,STEER LEFT,car,6.8027206256652635,Object in center path,110
149,BRAKE,car,5.882352595155729,Object close,1
149,BRAKE,car,5.494505192609605,Object close,3
149,BRAKE,car,5.235601820125559,Object close,4
149,BRAKE,car,5.780346486685174,Object close,5
149,BRAKE,car,5.494505192609605,Object close,6
149,BRAKE,car,6.756756300219169,Object close,7
149,STEER LEFT,car,5.3763437969707635,Object in center path,8
149,BRAKE,car,4.20168049572771,Object close,13
149,BRAKE,car,6.211179738436041,Object close,16
149,BRAKE,car,5.714285387755121,Object close,31
149,STEER LEFT,car,6.6666662222222515,Object in center path,32
149,STEER LEFT,car,6.249999609375024,Object in center path,34
149,STEER LEFT,car,5.555555246913597,Object in center path,36
149,BRAKE,car,5.405405113221345,Object close,40
149,BRAKE,car,4.405286149546866,Object close,50
149,BRAKE,car,5.128204865220264,Object close,52
149,STEER LEFT,car,6.329113523473827,Object in center path,57
149,STEER LEFT,car,6.756756300219169,Object in center path,59
149,STEER LEFT,car,10.309277287703372,Object in center path,65
149,STEER LEFT,car,5.882352595155729,Object in center path,69
149,STEER LEFT,car,6.410255999342564,Object in center path,88
149,STEER LEFT,car,7.299269540199304,Object in center path,94
149,STEER LEFT,car,6.369426345896411,Object in center path,99
149,STEER LEFT,car,9.433961374154586,Object in center path,105
149,BRAKE,car,3.4602074927263846,Object close,106
149,BRAKE,car,6.211179738436041,Object close,108
149,STEER LEFT,car,6.756756300219169,Object in center path,110
150,BRAKE,car,5.681817858987621,Object close,1
150,BRAKE,car,5.464480575711444,Object close,3
150,BRAKE,car,5.263157617728546,Object close,4
150,BRAKE,car,5.780346486685174,Object close,5
150,BRAKE,car,5.494505192609605,Object close,6
150,BRAKE,car,6.756756300219169,Object close,7
150,STEER LEFT,car,5.3763437969707635,Object in center path,8
150,BRAKE,car,4.20168049572771,Object close,13
150,BRAKE,car,6.172839125133387,Object close,16
150,BRAKE,car,5.747126106487006,Object close,31
150,STEER LEFT,car,6.451612486992743,Object in center path,32
150,STEER LEFT,car,6.172839125133387,Object in center path,34
150,STEER LEFT,car,5.524861573212068,Object in center path,36
150,BRAKE,car,5.434782313327048,Object close,40
150,BRAKE,car,4.347825897920613,Object close,50
150,BRAKE,car,5.494505192609605,Object close,52
150,STEER LEFT,car,6.369426345896411,Object in center path,57
150,STEER LEFT,car,6.756756300219169,Object in center path,59
150,STEER LEFT,car,6.944443962191391,Object in center path,65
150,STEER LEFT,car,5.847952874388721,Object in center path,69
150,STEER LEFT,car,6.493506071850255,Object in center path,88
150,STEER LEFT,car,7.352940635813188,Object in center path,94
150,STEER LEFT,car,6.329113523473827,Object in center path,99
150,STEER LEFT,car,9.61538369082849,Object in center path,105
150,BRAKE,car,3.4602074927263846,Object close,106
150,BRAKE,car,6.172839125133387,Object close,108
150,STEER LEFT,car,5.952380598072583,Object in center path,110
151,BRAKE,car,5.714285387755121,Object close,1
151,BRAKE,car,5.434782313327048,Object close,3
151,BRAKE,car,5.263157617728546,Object close,4
151,BRAKE,car,5.780346486685174,Object close,5
151,BRAKE,car,5.464480575711444,Object close,6
151,BRAKE,car,6.756756300219169,Object close,7
151,STEER LEFT,car,5.3763437969707635,Object in center path,8
151,BRAKE,car,4.2194091046662825,Object close,13
151,BRAKE,car,6.211179738436041,Object close,16
151,BRAKE,car,6.024096022644818,Object close,31
151,STEER LEFT,car,6.289307780546681,Object in center path,32
151,STEER LEFT,car,6.211179738436041,Object in center path,34
151,STEER LEFT,car,5.649717194931232,Object in center path,36
151,BRAKE,car,5.405405113221345,Object close,40
151,BRAKE,car,4.424778565275284,Object close,50
151,BRAKE,car,5.714285387755121,Object close,52
151,STEER LEFT,car,6.410255999342564,Object in center path,57
151,STEER LEFT,car,6.756756300219169,Object in center path,59
151,STEER LEFT,car,6.896551248513707,Object in center path,65
151,STEER LEFT,car,5.813953150351561,Object in center path,69
151,STEER LEFT,car,6.493506071850255,Object in center path,88
151,STEER LEFT,car,6.249999609375024,Object in center path,99
151,STEER LEFT,car,7.092198078567512,Object in center path,105
151,BRAKE,car,3.4602074927263846,Object close,106
151,BRAKE,car,6.134968948774911,Object close,108
151,STEER LEFT,car,5.917159413185834,Object in center path,110
151,BRAKE,car,6.578946935595596,Object close,115
152,BRAKE,car,5.681817858987621,Object close,1
152,BRAKE,car,5.405405113221345,Object close,3
152,BRAKE,car,5.263157617728546,Object close,4
152,BRAKE,car,5.780346486685174,Object close,5
152,BRAKE,car,5.649717194931232,Object close,6
152,BRAKE,car,6.711408945543024,Object close,7
152,STEER LEFT,car,5.3763437969707635,Object in center path,8
152,BRAKE,car,4.237287956047121,Object close,13
152,BRAKE,car,6.172839125133387,Object close,16
152,BRAKE,car,5.813953150351561,Object close,31
152,STEER LEFT,car,6.493506071850255,Object in center path,32
152,STEER LEFT,car,6.211179738436041,Object in center path,34
152,STEER LEFT,car,5.681817858987621,Object in center path,36
152,BRAKE,car,5.347593296920144,Object close,40
152,BRAKE,car,4.524886673082051,Object close,50
152,BRAKE,car,5.747126106487006,Object close,52
152,STEER LEFT,car,6.329113523473827,Object in center path,57
152,STEER LEFT,car,6.711408945543024,Object in center path,59
152,STEER LEFT,car,6.849314599362014,Object in center path,65
152,STEER LEFT,car,5.780346486685174,Object in center path,69
152,STEER LEFT,car,6.756756300219169,Object in center path,88
152,STEER LEFT,car,6.060605693296624,Object in center path,99
152,BRAKE,car,3.4602074927263846,Object close,106
152,BRAKE,car,6.134968948774911,Object close,108
152,STEER LEFT,car,5.917159413185834,Object in center path,110
152,BRAKE,car,6.493506071850255,Object close,115
153,BRAKE,car,5.649717194931232,Object close,1
153,BRAKE,car,5.494505192609605,Object close,3
153,BRAKE,car,5.235601820125559,Object close,4
153,BRAKE,car,5.494505192609605,Object close,5
153,BRAKE,car,5.61797721247319,Object close,6
153,BRAKE,car,6.711408945543024,Object close,7
153,STEER LEFT,car,5.3763437969707635,Object in center path,8
153,BRAKE,car,4.237287956047121,Object close,13
153,BRAKE,car,6.172839125133387,Object close,16
153,BRAKE,car,5.747126106487006,Object close,31
153,STEER LEFT,car,6.711408945543024,Object in center path,32
153,STEER LEFT,car,6.369426345896411,Object in center path,34
153,STEER LEFT,car,5.681817858987621,Object in center path,36
153,BRAKE,car,5.347593296920144,Object close,40
153,BRAKE,car,4.545454338842984,Object close,50
153,BRAKE,car,5.847952874388721,Object close,52
153,STEER LEFT,car,6.329113523473827,Object in center path,57
153,STEER LEFT,car,5.988023593531521,Object in center path,59
153,STEER LEFT,car,6.849314599362014,Object in center path,65
153,STEER LEFT,car,5.747126106487006,Object in center path,69
153,STEER LEFT,car,6.756756300219169,Object in center path,88
153,STEER LEFT,car,6.134968948774911,Object in center path,99
153,STEER LEFT,car,7.142856632653097,Object in center path,105
153,BRAKE,car,3.4602074927263846,Object close,106
153,BRAKE,car,6.172839125133387,Object close,108
153,STEER LEFT,car,5.847952874388721,Object in center path,110
154,BRAKE,car,5.681817858987621,Object close,1
154,BRAKE,car,5.494505192609605,Object close,3
154,BRAKE,car,5.235601820125559,Object close,4
154,BRAKE,car,5.464480575711444,Object close,5
154,BRAKE,car,5.555555246913597,Object close,6
154,BRAKE,car,6.711408945543024,Object close,7
154,STEER LEFT,car,5.347593296920144,Object in center path,8
154,BRAKE,car,4.237287956047121,Object close,13
154,BRAKE,car,6.172839125133387,Object close,16
154,BRAKE,car,5.747126106487006,Object close,31
154,STEER LEFT,car,6.6666662222222515,Object in center path,32
154,STEER LEFT,car,6.410255999342564,Object in center path,34
154,STEER LEFT,car,5.649717194931232,Object in center path,36
154,BRAKE,car,5.347593296920144,Object close,40
154,BRAKE,car,4.651162574364531,Object close,50
154,BRAKE,car,5.780346486685174,Object close,52
154,STEER LEFT,car,6.329113523473827,Object in center path,57
154,STEER LEFT,car,5.882352595155729,Object in center path,59
154,STEER LEFT,car,6.8027206256652635,Object in center path,65
154,STEER LEFT,car,6.711408945543024,Object in center path,69
154,STEER LEFT,car,6.756756300219169,Object in center path,88
154,STEER LEFT,car,6.410255999342564,Object in center path,99
154,STEER LEFT,car,7.092198078567512,Object in center path,105
154,BRAKE,car,3.4602074927263846,Object close,106
154,BRAKE,car,6.172839125133387,Object close,108
154,STEER LEFT,car,5.780346486685174,Object in center path,110
155,BRAKE,car,5.681817858987621,Object close,1
155,BRAKE,car,5.464480575711444,Object close,3
155,BRAKE,car,5.235601820125559,Object close,4
155,BRAKE,car,5.434782313327048,Object close,5
155,BRAKE,car,5.586591866670846,Object close,6
155,BRAKE,car,6.756756300219169,Object close,7
155,STEER LEFT,car,5.347593296920144,Object in center path,8
155,BRAKE,car,4.237287956047121,Object close,13
155,BRAKE,car,6.134968948774911,Object close,16
155,BRAKE,car,5.747126106487006,Object close,31
155,STEER LEFT,car,6.622516117714164,Object in center path,32
155,STEER LEFT,car,6.410255999342564,Object in center path,34
155,STEER LEFT,car,5.649717194931232,Object in center path,36
155,BRAKE,car,5.347593296920144,Object close,40
155,BRAKE,car,4.807692076553265,Object close,50
155,BRAKE,car,5.780346486685174,Object close,52
155,STEER LEFT,car,6.329113523473827,Object in center path,57
155,STEER LEFT,car,5.917159413185834,Object in center path,59
155,STEER LEFT,car,7.142856632653097,Object in center path,65
155,STEER LEFT,car,6.756756300219169,Object in center path,69
155,STEER LEFT,car,6.711408945543024,Object in center path,88
155,STEER LEFT,car,7.194244086745029,Object in center path,94
155,STEER LEFT,car,6.410255999342564,Object in center path,99
155,STEER LEFT,car,7.092198078567512,Object in center path,105
155,BRAKE,car,3.436425998748248,Object close,106
155,BRAKE,car,6.134968948774911,Object close,108
155,STEER LEFT,car,6.024096022644818,Object in center path,110
156,BRAKE,car,5.681817858987621,Object close,1
156,BRAKE,car,5.434782313327048,Object close,3
156,BRAKE,car,5.235601820125559,Object close,4
156,BRAKE,car,5.405405113221345,Object close,5
156,BRAKE,car,5.681817858987621,Object close,6
156,BRAKE,car,6.756756300219169,Object close,7
156,STEER LEFT,car,5.347593296920144,Object in center path,8
156,BRAKE,car,4.237287956047121,Object close,13
156,BRAKE,car,6.134968948774911,Object close,16
156,BRAKE,car,5.649717194931232,Object close,31
156,STEER LEFT,car,6.578946935595596,Object in center path,32
156,STEER LEFT,car,6.410255999342564,Object in center path,34
156,STEER LEFT,car,5.61797721247319,Object in center path,36
156,BRAKE,car,5.347593296920144,Object close,40
156,BRAKE,car,4.878048542534217,Object close,50
156,BRAKE,car,5.3763437969707635,Object close,52
156,STEER LEFT,car,6.369426345896411,Object in center path,57
156,STEER LEFT,car,6.211179738436041,Object in center path,59
156,STEER LEFT,car,7.194244086745029,Object in center path,65
156,STEER LEFT,car,6.578946935595596,Object in center path,69
156,STEER LEFT,car,6.756756300219169,Object in center path,88
156,STEER LEFT,car,7.142856632653097,Object in center path,94
156,STEER LEFT,car,6.172839125133387,Object in center path,99
156,STEER LEFT,car,7.092198078567512,Object in center path,105
156,BRAKE,car,3.4129691667928617,Object close,106
156,BRAKE,car,6.134968948774911,Object close,108
156,STEER LEFT,car,5.952380598072583,Object in center path,110
156,BRAKE,car,6.451612486992743,Object close,115
157,BRAKE,car,5.649717194931232,Object close,1
157,BRAKE,car,5.434782313327048,Object close,3
157,BRAKE,car,5.208333062065987,Object close,4
157,BRAKE,car,5.405405113221345,Object close,5
157,BRAKE,car,5.714285387755121,Object close,6
157,BRAKE,car,6.756756300219169,Object close,7
157,STEER LEFT,car,5.319148653236773,Object in center path,8
157,BRAKE,car,4.2194091046662825,Object close,13
157,BRAKE,car,6.134968948774911,Object close,16
157,BRAKE,car,5.681817858987621,Object close,31
157,STEER LEFT,car,6.622516117714164,Object in center path,32
157,STEER LEFT,car,6.410255999342564,Object in center path,34
157,STEER LEFT,car,5.61797721247319,Object in center path,36
157,BRAKE,car,5.347593296920144,Object close,40
157,BRAKE,car,4.8309176410184715,Object close,50
157,STEER LEFT,car,6.369426345896411,Object in center path,57
157,STEER LEFT,car,6.134968948774911,Object in center path,59
157,STEER LEFT,car,7.142856632653097,Object in center path,65
157,STEER LEFT,car,6.493506071850255,Object in center path,69
157,STEER LEFT,car,6.849314599362014,Object in center path,88
157,STEER LEFT,car,7.299269540199304,Object in center path,94
157,STEER LEFT,car,6.172839125133387,Object in center path,99
157,STEER LEFT,car,7.092198078567512,Object in center path,105
157,BRAKE,car,3.4482757431629056,Object close,106
157,BRAKE,car,6.09756060380728,Object close,108
157,STEER LEFT,car,5.882352595155729,Object in center path,110
157,BRAKE,car,6.493506071850255,Object close,115
158,BRAKE,car,5.649717194931232,Object close,1
158,BRAKE,car,5.405405113221345,Object close,3
158,BRAKE,car,5.208333062065987,Object close,4
158,BRAKE,car,5.405405113221345,Object close,5
158,BRAKE,car,5.714285387755121,Object close,6
158,BRAKE,car,6.756756300219169,Object close,7
158,STEER LEFT,car,5.319148653236773,Object in center path,8
158,BRAKE,car,4.2194091046662825,Object close,13
158,BRAKE,car,6.172839125133387,Object close,16
158,BRAKE,car,5.524861573212068,Object close,31
158,STEER LEFT,car,6.622516117714164,Object in center path,32
158,STEER LEFT,car,6.451612486992743,Object in center path,34
158,STEER LEFT,car,5.61797721247319,Object in center path,36
158,BRAKE,car,5.347593296920144,Object close,40
158,BRAKE,car,4.95049480443095,Object close,50
158,STEER LEFT,car,6.329113523473827,Object in center path,57
158,STEER LEFT,car,6.410255999342564,Object in center path,59
158,STEER LEFT,car,7.042253025193449,Object in center path,65
158,STEER LEFT,car,6.451612486992743,Object in center path,69
158,STEER LEFT,car,7.042253025193449,Object in center path,88
158,STEER LEFT,car,7.407406858710603,Object in center path,94
158,STEER LEFT,car,6.249999609375024,Object in center path,99
158,STEER LEFT,car,7.092198078567512,Object in center path,105
158,BRAKE,car,3.4602074927263846,Object close,106
158,BRAKE,car,6.09756060380728,Object close,108
158,STEER LEFT,car,6.024096022644818,Object in center path,110
158,BRAKE,car,6.451612486992743,Object close,115
159,BRAKE,car,5.61797721247319,Object close,1
159,BRAKE,car,5.405405113221345,Object close,3
159,BRAKE,car,5.181346881795498,Object close,4
159,BRAKE,car,5.3763437969707635,Object close,5
159,BRAKE,car,5.714285387755121,Object close,6
159,BRAKE,car,6.711408945543024,Object close,7
159,STEER LEFT,car,5.291005011057936,Object in center path,8
159,BRAKE,car,4.2194091046662825,Object close,13
159,BRAKE,car,6.172839125133387,Object close,16
159,BRAKE,car,5.747126106487006,Object close,31
159,STEER LEFT,car,6.578946935595596,Object in center path,32
159,STEER LEFT,car,6.493506071850255,Object in center path,34
159,STEER LEFT,car,5.586591866670846,Object in center path,36
159,BRAKE,car,5.347593296920144,Object close,40
159,BRAKE,car,4.878048542534217,Object close,50
159,STEER LEFT,car,6.211179738436041,Object in center path,57
159,STEER LEFT,car,6.578946935595596,Object in center path,59
159,STEER LEFT,car,6.944443962191391,Object in center path,65
159,STEER LEFT,car,6.451612486992743,Object in center path,69
159,STEER LEFT,car,6.8027206256652635,Object in center path,88
159,STEER LEFT,car,7.575757001836591,Object in center path,94
159,STEER LEFT,car,6.578946935595596,Object in center path,99
159,STEER LEFT,car,7.042253025193449,Object in center path,105
159,BRAKE,car,3.472222101658955,Object close,106
159,BRAKE,car,6.060605693296624,Object close,108
159,STEER LEFT,car,6.172839125133387,Object in center path,110
159,BRAKE,car,6.451612486992743,Object close,115
160,BRAKE,car,5.61797721247319,Object close,1
160,BRAKE,car,5.3763437969707635,Object close,3
160,BRAKE,car,5.181346881795498,Object close,4
160,BRAKE,car,5.405405113221345,Object close,5
160,BRAKE,car,5.714285387755121,Object close,6
160,BRAKE,car,6.711408945543024,Object close,7
160,STEER LEFT,car,5.319148653236773,Object in center path,8
160,BRAKE,car,4.237287956047121,Object close,13
160,BRAKE,car,6.211179738436041,Object close,16
160,BRAKE,car,5.681817858987621,Object close,31
160,STEER LEFT,car,6.756756300219169,Object in center path,32
160,STEER LEFT,car,6.410255999342564,Object in center path,34
160,STEER LEFT,car,5.555555246913597,Object in center path,36
160,BRAKE,car,5.347593296920144,Object close,40
160,BRAKE,car,4.999999750000012,Object close,50
160,STEER LEFT,car,6.134968948774911,Object in center path,57
160,STEER LEFT,car,6.711408945543024,Object in center path,59
160,STEER LEFT,car,6.944443962191391,Object in center path,65
160,STEER LEFT,car,6.451612486992743,Object in center path,69
160,STEER LEFT,car,6.896551248513707,Object in center path,88
160,STEER LEFT,car,7.352940635813188,Object in center path,94
160,STEER LEFT,car,6.622516117714164,Object in center path,99
160,STEER LEFT,car,7.092198078567512,Object in center path,105
160,BRAKE,car,3.472222101658955,Object close,106
160,BRAKE,car,6.024096022644818,Object close,108
160,STEER LEFT,car,6.172839125133387,Object in center path,110
160,BRAKE,car,6.451612486992743,Object close,115
161,BRAKE,car,5.586591866670846,Object close,1
161,BRAKE,car,5.3763437969707635,Object close,3
161,BRAKE,car,5.181346881795498,Object close,4
161,BRAKE,car,5.555555246913597,Object close,5
161,BRAKE,car,5.747126106487006,Object close,6
161,BRAKE,car,6.756756300219169,Object close,7
161,STEER LEFT,car,5.263157617728546,Object in center path,8
161,BRAKE,car,4.255318967858767,Object close,13
161,BRAKE,car,6.172839125133387,Object close,16
161,BRAKE,car,6.060605693296624,Object close,31
161,STEER LEFT,car,6.8027206256652635,Object in center path,32
161,STEER LEFT,car,6.493506071850255,Object in center path,34
161,STEER LEFT,car,5.61797721247319,Object in center path,36
161,BRAKE,car,5.347593296920144,Object close,40
161,STEER LEFT,car,6.024096022644818,Object in center path,57
161,STEER LEFT,car,6.8027206256652635,Object in center path,59
161,STEER LEFT,car,6.849314599362014,Object in center path,65
161,STEER LEFT,car,6.410255999342564,Object in center path,69
161,STEER LEFT,car,6.896551248513707,Object in center path,88
161,STEER LEFT,car,7.352940635813188,Object in center path,94
161,STEER LEFT,car,6.6666662222222515,Object in center path,99
161,STEER LEFT,car,7.042253025193449,Object in center path,105
161,BRAKE,car,3.472222101658955,Object close,106
161,BRAKE,car,6.329113523473827,Object close,108
161,STEER LEFT,car,6.172839125133387,Object in center path,110
161,BRAKE,car,6.451612486992743,Object close,115
162,BRAKE,car,5.586591866670846,Object close,1
162,BRAKE,car,5.3763437969707635,Object close,3
162,BRAKE,car,5.181346881795498,Object close,4
162,BRAKE,car,5.649717194931232,Object close,5
162,BRAKE,car,5.747126106487006,Object close,6
162,BRAKE,car,6.756756300219169,Object close,7
162,STEER LEFT,car,5.263157617728546,Object in center path,8
162,BRAKE,car,4.255318967858767,Object close,13
162,BRAKE,car,6.134968948774911,Object close,16
162,BRAKE,car,6.172839125133387,Object close,31
162,BRAKE,car,6.8027206256652635,Object close,32
162,STEER LEFT,car,6.535947285232203,Object in center path,34
162,STEER LEFT,car,5.61797721247319,Object in center path,36
162,BRAKE,car,5.347593296920144,Object close,40
162,BRAKE,car,4.95049480443095,Object close,50
162,BRAKE,car,5.988023593531521,Object close,52
162,STEER LEFT,car,6.172839125133387,Object in center path,57
162,STEER LEFT,car,6.711408945543024,Object in center path,59
162,STEER LEFT,car,6.849314599362014,Object in center path,65
162,STEER LEFT,car,6.535947285232203,Object in center path,69
162,STEER LEFT,car,6.896551248513707,Object in center path,88
